ID_Escenario,Entidad,Escenario_IHH,Escenario_TPM,Spread_Proyectado
5,COOPESANMARCOS,1564.8794564576228,1.3386518213848073,7.934012375192344
5,FINANCIERA CAFSA,1564.8794564576228,1.3386518213848073,7.934012375192344
5,BANCO NACIONAL,1564.8794564576228,1.3386518213848073,7.942468492067859
5,BANCO IMPROSA,1564.8794564576228,1.3386518213848073,7.934012375192344
5,COOPEALIANZA,1564.8794564576228,1.3386518213848073,7.934012375192344
5,COOPEMEP,1564.8794564576228,1.3386518213848073,7.934012375192344
5,FINANCIERA COMECA,1564.8794564576228,1.3386518213848073,7.934012375192344
5,COOPAVEGRA,1564.8794564576228,1.3386518213848073,7.934012375192344
5,MUCAP,1564.8794564576228,1.3386518213848073,7.934012375192344
6,BANCO POPULAR,1836.8819223261087,4.8227239765758885,8.08497615639785
6,COOPEMEDICOS,1836.8819223261087,4.8227239765758885,7.809649764324143
6,COOPEGRECIA,1836.8819223261087,4.8227239765758885,8.076520039522334
6,CAJA DE ANDE,1836.8819223261087,4.8227239765758885,8.076520039522334
6,FINANCIERA MULTIMONEY,1836.8819223261087,4.8227239765758885,8.076520039522334
6,BANCO PROMERICA,1836.8819223261087,4.8227239765758885,8.076520039522334
6,GRUPO MUTUAL,1836.8819223261087,4.8227239765758885,8.076520039522334
6,BANCO GENERAL,1836.8819223261087,4.8227239765758885,8.08497615639785
6,BCR,1836.8819223261087,4.8227239765758885,8.08497615639785
6,BANHVI,1836.8819223261087,4.8227239765758885,8.08497615639785
6,FINANCIERA MONGE,1836.8819223261087,4.8227239765758885,7.186703892670264
6,BANCO DAVIVIENDA,1836.8819223261087,4.8227239765758885,8.08497615639785
6,BANCO CMB,1836.8819223261087,4.8227239765758885,7.439270877381533
6,Banco_Referencia,1836.8819223261087,4.8227239765758885,8.08497615639785
6,COOPEFYL,1836.8819223261087,4.8227239765758885,8.076520039522334
6,BANCO LAFISE,1836.8819223261087,4.8227239765758885,8.076520039522334
6,BANCO CATHAY,1836.8819223261087,4.8227239765758885,8.08497615639785
6,COOPECAR,1836.8819223261087,4.8227239765758885,8.076520039522334
6,COOPEUNA,1836.8819223261087,4.8227239765758885,8.076520039522334
6,COOPEJUDICIAL,1836.8819223261087,4.8227239765758885,8.076520039522334
6,COOPECAJA,1836.8819223261087,4.8227239765758885,8.076520039522334
6,COOPEBANPO,1836.8819223261087,4.8227239765758885,8.076520039522334
6,CREDECOOP,1836.8819223261087,4.8227239765758885,8.076520039522334
6,COOPEAYA,1836.8819223261087,4.8227239765758885,8.076520039522334
6,COOPEANDE Nº 1,1836.8819223261087,4.8227239765758885,8.076520039522334
6,BANCO BCT,1836.8819223261087,4.8227239765758885,8.08497615639785
6,COOPESANMARCOS,1836.8819223261087,4.8227239765758885,8.076520039522334
6,FINANCIERA CAFSA,1836.8819223261087,4.8227239765758885,8.076520039522334
6,BANCO NACIONAL,1836.8819223261087,4.8227239765758885,8.08497615639785
6,BANCO IMPROSA,1836.8819223261087,4.8227239765758885,8.076520039522334
6,COOPEALIANZA,1836.8819223261087,4.8227239765758885,8.076520039522334
6,COOPEMEP,1836.8819223261087,4.8227239765758885,8.076520039522334
6,FINANCIERA COMECA,1836.8819223261087,4.8227239765758885,8.076520039522334
6,COOPAVEGRA,1836.8819223261087,4.8227239765758885,8.076520039522334
6,MUCAP,1836.8819223261087,4.8227239765758885,8.076520039522334
7,BANCO POPULAR,1715.1152093729363,3.9816622316265073,8.021180080870774
7,COOPEMEDICOS,1715.1152093729363,3.9816622316265073,7.745853688797067
7,COOPEGRECIA,1715.1152093729363,3.9816622316265073,8.012723963995258
7,CAJA DE ANDE,1715.1152093729363,3.9816622316265073,8.012723963995258
7,FINANCIERA MULTIMONEY,1715.1152093729363,3.9816622316265073,8.012723963995258
7,BANCO PROMERICA,1715.1152093729363,3.9816622316265073,8.012723963995258
7,GRUPO MUTUAL,1715.1152093729363,3.9816622316265073,8.012723963995258
7,BANCO GENERAL,1715.1152093729363,3.9816622316265073,8.021180080870774
7,BCR,1715.1152093729363,3.9816622316265073,8.021180080870774
7,BANHVI,1715.1152093729363,3.9816622316265073,8.021180080870774
