Fecha,Entidad,Total_Prin,Total_Prod,Tasa_Implicita_Micro_%,Morosidad_%,Cuota_%,IHH,IPC_Nivel,TPM_Porcentaje,TBP_Porcentaje,TAN_Porcentaje,Credito_Sistema_Financiero,Tipo_Cambio_Compra,Tipo_Cambio_Venta,Inflacion_Interanual_%,Crecimiento_Credito_%,Devaluacion_Interanual_%,Spread_Bancario,Spread_Cambiario,Cuota_%_Lag6,Morosidad_Lag3,Morosidad_Lag6,IHH_Lag6,TPM_Lag3,Inflacion_Lag3
2013-05-31,BANCO BAC SANJOSE,1186712268617.99,3746502063.67,0.3157043339606715,3.259721181971067,9.65582101313172,1070.0890954980193,88.38837415,5.0,6.65,16.78657844,11297149.2842246,493.22,504.2,5.284036871075037,12.012801361284309,-0.6110782574413554,10.13657844,10.979999999999961,9.444195399175841,2.9586537621929048,3.099505484067309,1070.0821758930283,5.0,6.515785305324906
2013-06-30,BANCO BAC SANJOSE,1213216821270.1,3772747438.71,0.3109705843643317,3.411005196990824,9.784749181729765,1074.103458713364,88.40415487,4.0,6.6,16.86486384,11385334.4779995,493.03,504.53,5.137903583288628,11.856871331254437,0.13496080182593406,10.264863840000002,11.5,9.688169686117492,3.153125251255155,3.1499467003335746,1073.481558330286,5.0,6.205877516266334
2013-07-31,BANCO BAC SANJOSE,1212379576019.64,3930553779.23,0.3242015831489335,3.4477427933496347,9.676543580022612,1073.315283022695,88.70388504,4.0,6.55,16.69908058,11521098.5329215,492.99,504.44,5.814156284176142,11.843588261101434,-0.30435985612079497,10.14908058,11.449999999999989,9.814087578900455,3.237113909312497,3.0079471646112217,1074.2712590674694,5.0,6.307269239954594
2013-08-31,BANCO BAC SANJOSE,1246933585510.08,3974098987.99,0.3187097560103271,3.4094977132305595,9.803777878511562,1076.6602925056407,88.74549795,4.0,6.55,15.73571151,11673149.8113802,497.14,510.03,5.307000533134509,12.02601175658704,1.3532848455943602,9.18571151,12.889999999999986,9.747431227642968,3.259721181971067,2.9586537621929048,1078.1404019580227,5.0,5.284036871075037
2013-09-30,BANCO BAC SANJOSE,1254166785551.6602,3906880441.2599998,0.31151203223273943,3.483172572701702,9.7360174486148,1080.6978936662974,88.86162454,4.0,6.55,15.884895,11800187.9022317,493.51,505.57,5.371838543101326,12.25404375244603,0.4490274383580628,9.334895,12.060000000000002,9.64563678364358,3.411005196990824,3.153125251255155,1074.354333307699,4.0,5.137903583288628
2013-10-31,BANCO BAC SANJOSE,1275819970018.58,4197129433.1,0.32897505382666775,3.564691682459531,9.753115651807821,1087.138027357962,88.18552723,4.0,6.55,16.10128289,11982586.3141607,493.64,506.02,4.10615992314336,12.661240649263462,0.5524203163500552,9.55128289,12.379999999999995,9.632728756856295,3.4477427933496347,3.237113909312497,1073.2418995533476,4.0,5.814156284176142
2013-11-30,BANCO BAC SANJOSE,1318692243103.35,4092169913.75,0.31032031432289875,3.679899274663195,9.92008284870595,1086.2362505325445,88.33387713,4.0,6.55,16.10924538,12192209.6158895,492.93,505.13,3.443141065130506,13.036474769772589,0.3895303774072323,9.55924538,12.199999999999989,9.65582101313172,3.4094977132305595,3.259721181971067,1070.0890954980193,4.0,5.307000533134509
2013-12-31,BANCO BAC SANJOSE,1372548945839.78,4353244686.38,0.31716498705381413,3.607217479104711,10.148004650650666,1087.7482153361984,88.78125875,3.75,6.5,16.14115096,12406791.8735725,495.01,507.8,3.6795406730651514,12.310910287072584,-1.2676932648934547,9.641150960000001,12.79000000000002,9.784749181729765,3.483172572701702,3.411005196990824,1074.103458713364,4.0,5.371838543101326
2014-01-31,BANCO BAC SANJOSE,1381991122534.75,4481171313.63,0.3242547105086286,3.7239521716454385,10.090835869203023,1087.4573313341307,89.44621159,3.75,6.55,16.45067377,12573754.6442992,505.39,519.63,3.1040330797733384,13.902444370041135,2.4911242603550265,9.900673770000001,14.240000000000009,9.676543580022612,3.564691682459531,3.4477427933496347,1073.315283022695,4.0,4.10615992314336
2014-02-28,BANCO BAC SANJOSE,1457577759968.32,4328937577.05,0.29699530933732743,3.7187131593554286,10.275182967180346,1085.9291045387804,90.03944972,3.75,6.5,16.34263094,13052192.5455587,538.58,553.54,2.7396626608914287,17.824194615934008,9.2139531213006,9.84263094,14.959999999999923,9.803777878511562,3.679899274663195,3.4094977132305595,1076.6602925056407,4.0,3.443141065130506
2014-03-31,BANCO BAC SANJOSE,1455508629865.58,4945497045.4,0.3397779266933463,3.710103225191947,10.122599376420865,1079.564438602355,90.5932307,4.75,6.6,16.6508855,13248661.7035652,538.34,553.63,3.2591887870732528,19.093963805316292,9.705736649162787,10.050885500000001,15.289999999999964,9.7360174486148,3.607217479104711,3.483172572701702,1080.6978936662974,3.75,3.6795406730651514
2014-04-30,BANCO BAC SANJOSE,1469228030795.41,4441242762.29,0.3022841022088043,3.665993521307943,10.102592019367771,1075.227160720298,91.62614703,4.75,6.7,16.92029428,13418596.9591021,540.67,556.16,3.6792927951940335,19.837760598503394,10.248582642825998,10.220294280000001,15.490000000000009,9.753115651807821,3.7239521716454385,3.564691682459531,1087.138027357962,3.75,3.1040330797733384
2014-05-31,BANCO BAC SANJOSE,1494205145593.77,4494508177.89,0.3007959242506801,3.7226480179424115,10.143257944892294,1067.3587804183442,92.10978884,5.25,6.85,16.66765293,13591224.334315,546.35,559.88,4.21029883826638,20.306671996393465,11.04323681078938,9.81765293,13.529999999999973,9.92008284870595,3.7187131593554286,3.679899274663195,1086.2362505325445,3.75,2.7396626608914287
2014-06-30,BANCO BAC SANJOSE,1498432672259.72,4582201340.59,0.3057996148522166,3.844640547165986,10.148049553307766,1060.3534022509557,92.46114068,5.25,6.95,16.6276056,13648811.8860616,537.58,548.66,4.589134770832737,19.880640418917327,8.746754405089895,9.6776056,11.079999999999927,10.148004650650666,3.710103225191947,3.607217479104711,1087.7482153361984,4.75,3.2591887870732528
2014-07-31,BANCO BAC SANJOSE,1489653857434.37,4799168907.610001,0.3221667156876032,4.125923895922771,9.998176402841953,1060.2822363014623,93.30406865,5.25,7.0,16.66514214,13799702.0459234,533.0,543.93,5.186000148613101,19.77765841070449,7.8284830703354125,9.66514214,10.92999999999995,10.090835869203023,3.665993521307943,3.7239521716454385,1087.4573313341307,4.75,3.6792927951940335
2014-08-31,BANCO BAC SANJOSE,1532763499971.35,4859101587.93,0.31701574235169516,3.769905071347933,10.175874642499155,1055.3226045211757,93.6138515,5.25,7.1,16.26846962,13951366.9009658,534.28,545.33,5.485747066000868,19.516729643652454,6.921161500303907,9.168469620000002,11.050000000000068,10.275182967180346,3.7226480179424115,3.7187131593554286,1085.9291045387804,5.25,4.21029883826638
